"predSpecific","predOportunistic","convRateRatio","catchProbaRatio","preyOffspRatio","maxConsRatio","replicatesNb","prey1extFreq","prey2extFreq","prey1extFreq.1","prey1densBeforeMean","prey1densBeforeMax","prey1densBeforeMin","prey2densBeforeMean","prey2densBeforeMax","prey2densBeforeMin","prey1growthBeforeMean","prey1growthBeforeMax","prey1growthBeforeMin","prey2growthBeforeMean","prey2growthBeforeMax","prey2growthBeforeMin","prey1densAfterMean","prey1densAfterMax","prey1densAfterMin","prey2densAfterMean","prey2densAfterMax","prey2densAfterMin","predatorDensMean","predatorDensMax","predatorDensMin","prey1growthAfterMean","prey1growthAfterMax","prey1growthAfterMin","prey2growthAfterMean","prey2growthAfterMax","prey2growthAfterMin","predatorGrowthMean","predatorGrowthMax","predatorGrowthMin","prey1catchesMean","prey1catchesMax","prey1catchesMin","prey2catchesMean","prey2catchesMax","prey2catchesMin"
0,1,0.1,1,1,1,20,0,0,1,502.42,505.35,500,502.62,507,498.05,-2.64794622727875e-05,0.0111381247344719,-0.00854011893388227,0.0017457819054772,0.0158295756857906,-0.00839942450133253,502.559615384615,508,494.8,502.844230769231,509.55,498.7,0,0,0,0.000913385352215917,0.0128385692361424,-0.0171364076572528,0.000875472213418378,0.011983042001777,-0.0131248150825473,0,0,0,0,0,0,0,0,0
0,1,0.2,1,1,1,20,0,0,1,502.755,506.25,498.3,502.46,504.65,499.95,0.00159626152241746,0.0125977681265549,-0.0148738638159428,0.00186685353724561,0.00889649800723705,-0.00724913429418907,502.911538461538,510.65,493.7,502.719230769231,510.25,494.55,0.138461538461538,0.65,0,0.000607118797058346,0.0246711080344598,-0.0325181206057336,0.00127671755193466,0.0227159278702366,-0.0217356450828637,-0.00531135531135531,0.1,-0.0583333333333333,0.00961538461538462,0.1,0,0.0346153846153846,0.25,0
0,1,0.3,1,1,1,20,0,0,1,501.205,508.5,495.7,503.97,508.6,498.3,6.2354953032206e-06,0.0181151110008432,-0.0150565273667805,0.00243238992444305,0.0107709814207762,-0.0115614373903535,503.059615384615,509.7,496.95,502.490384615385,509,498.3,0,0,0,0.0010881157738314,0.0220876186825634,-0.0201740057137232,0.000585063701690921,0.0153814395429739,-0.0178432805016851,0,0,0,0,0,0,0,0,0
0,1,0.4,1,1,1,20,0,0,0.05,502.27,507.4,498.75,502.21,507.95,499.5,-0.000503608641192998,0.0106531590664488,-0.013668137887928,0.00151648649030297,0.0166087367994861,-0.0159286951398852,484.519230769231,490.05,480.95,449.326923076923,456.25,442.6,27.9,30.4,24,0.000763770509130484,0.0189011681938925,-0.0165943903021324,0.00134269345749732,0.0233040149075583,-0.0165308240520933,0.00370144151046133,0.117148394636458,-0.0853274680301405,1.29615384615385,1.75,0.85,3.31538461538462,3.95,2.5
0,1,0.5,1,1,1,20,0,0,0.15,501.79,505.55,495.5,503.36,507.25,500.1,0.00138492538019787,0.012581155460396,-0.0125989020168857,0.00144771867360165,0.0120683754921991,-0.00990194893359244,487.046153846154,492.95,480,473.615384615385,479.75,467.6,23.55,24.9,21.25,0.00118392344523746,0.0169994626591289,-0.0140403303125247,0.000185038800256934,0.0171446267326497,-0.0186429887467337,0.0286286519593913,0.128618861493138,-0.0614546102741479,1.18846153846154,1.5,0.8,1.94038461538462,2.7,0.95
0,1,0.6,1,1,1,20,0,0,0,502.805,509.65,496.55,503.46,507.55,496.8,0.00117782487378003,0.0203319922726422,-0.0146403830603381,0.00307167943041976,0.0186328057506292,-0.0074644578352051,464.509615384615,470.6,455.25,426.296153846154,431.7,418.8,56.5884615384615,59.7,53.95,0.00096360437651645,0.0256631657379174,-0.0206734886959167,-0.000189479977136826,0.0184957852282385,-0.0141203954268191,0.00857453293107092,0.0570482103628458,-0.0621079346296979,2.71923076923077,3.55,1.9,4.30192307692308,5,3.6
0,1,0.7,1,1,1,20,0,0,0,501.48,506.1,495.85,501.945,505.85,495.1,0.000483598165639282,0.0165046682389936,-0.0190711434255277,9.7793522710534e-06,0.0146837477658905,-0.0161044120191284,444.076923076923,453.15,437.55,379.490384615385,393.1,365.4,82.3807692307692,87.4,77.6,4.02222087661023e-05,0.0238376441281684,-0.0218877140713811,-3.76000156256645e-05,0.0336005118292059,-0.0166249804548249,0.010408747327296,0.0579151063465765,-0.037281996593524,3.58076923076923,4.4,2.7,5.67692307692308,6.6,4.8
0,1,0.8,1,1,1,20,0,0,0,501.75,508.45,497.7,501.685,505,496.8,3.964047450994e-05,0.0111319544618612,-0.0111329645564493,0.000414852536319174,0.010640268270592,-0.010960177313827,431.15,441.35,416.15,341.875,359.45,318.7,99.3442307692308,107.9,91.45,9.57885620648308e-05,0.0265007376379991,-0.0308362343627918,0.00154893361573585,0.0369318049546836,-0.0290281707820571,0.00859549684585427,0.042680020925897,-0.0440484619144851,4.37307692307692,5.1,3.2,5.91153846153846,7.2,4.4
0,1,0.9,1,1,1,20,0,0,0.85,501.125,504.3,495.65,503.55,509.35,498.8,0.000472901051176742,0.00708321467606804,-0.00753318046188629,0.00179212996481564,0.0203947449985565,-0.0139172147425458,500.371153846154,507.15,494.6,500.671153846154,505.45,495.9,2.575,3.25,1.75,0.000783623258544991,0.0142661917309696,-0.0173955389272066,0.000726091282060356,0.0186870287509836,-0.0131632992432373,0.00692446646188225,0.167708333333333,-0.0667839687194526,0.123076923076923,0.3,0,0.125,0.3,0
1,0,0.1,1,1,1,20,0,0,1,501.99,506.45,499.2,503.33,508.2,499.5,0.00100869766469651,0.00765600300358696,-0.0091968690599271,0.000359527429278228,0.0144342613721655,-0.0095936006629789,502.521153846154,511.65,495.1,503.426923076923,508.9,498.15,0,0,0,0.000671750795711756,0.0239646693116338,-0.016007740433271,0.000356144863323277,0.0147808467792654,-0.0159126295531303,0,0,0,0,0,0,0,0,0
1,0,0.2,1,1,1,20,0,0,0.95,502.855,509.9,496.55,502.57,507.15,498.2,0.00110995167539577,0.0130710677843453,-0.0248894585226484,0.000640975186615612,0.0183990223363257,-0.00874880054302529,501.986538461538,510.05,494.6,500.138461538462,508.7,490.85,0.544230769230769,0.9,0.25,0.000483613014091486,0.0291156907147302,-0.0283664435110019,0.000628389906867377,0.0263917167169059,-0.0178297266707307,0.00611268068281642,0.107142857142857,-0.06875,0.0365384615384615,0.1,0,0.0942307692307692,0.25,0
1,0,0.3,1,1,1,20,0,0,1,502.255,507.05,497.3,502.42,506.8,497.9,0.00121091259623496,0.0141371178591221,-0.0115530542978993,-5.95920291728994e-05,0.0106099784351381,-0.0104545223254825,502.355769230769,510.55,498.45,502.723076923077,508.4,498.05,0,0,0,0.000774954804777343,0.0140146075069908,-0.0166552880990241,0.00086566490754761,0.0204724204200101,-0.0152197728729813,0,0,0,0,0,0,0,0,0
1,0,0.4,1,1,1,20,0,0,0.15,503.58,507.25,498.8,503.54,506.15,499.9,0.0014742438673442,0.0219345670999811,-0.0104811212852807,0.000888230215198938,0.0121242130937183,-0.00816789473429463,485.901923076923,493.1,480.7,453.676923076923,461.5,446.7,26.8134615384615,28.75,24.05,0.00106985568980974,0.0227123354819237,-0.0218128968320552,0.000330426612566077,0.0259856570917401,-0.0192951042501324,0.0104336838271201,0.0955435265036368,-0.0779001052781919,1.35961538461538,2.15,0.85,3.08846153846154,4.05,2.3
1,0,0.5,1,1,1,20,0,0,0.25,502.53,505.95,498.1,503.105,508.8,498.35,0.000176547754575323,0.0147856995088349,-0.00921088670078374,0.00177767678155117,0.0155734344179321,-0.0103795883644357,484.611538461538,495.5,477.6,471.086538461538,477.3,458.45,25.3096153846154,27.4,23.45,0.000476592828338849,0.0212503447085803,-0.01486041188645,0.00142506112347493,0.0188456660437581,-0.0229753937783458,0.00746542500319228,0.0856556239747614,-0.0468657478406902,1.21153846153846,1.85,0.8,2.20769230769231,2.75,1.75
1,0,0.6,1,1,1,20,0,0,0,501.15,504.2,498.15,502.005,507.5,495.9,0.000869235109402383,0.00743400253113315,-0.00786835935964804,0.00127832354152597,0.0160092545304531,-0.00912793175470882,463.076923076923,468.7,457.55,420.623076923077,430.1,406.25,58.6673076923077,64.55,54,0.000901822839382533,0.019115008288611,-0.0212752505885561,0.000848985290043889,0.0274683136823172,-0.018255001959604,0.00807827283054845,0.100269318881123,-0.0588769081000926,2.72115384615385,3.3,1.95,4.51538461538462,5,3.8
1,0,0.7,1,1,1,20,0,0,0,502.785,507.55,497.9,503.26,506.3,501.9,0.000135231009267861,0.0126494115283385,-0.0162911483700284,0.00146997799196591,0.00759803295725378,-0.00447970746905002,444.323076923077,451.25,439.15,377.446153846154,385.5,370.05,82.6307692307692,85.6,79.3,-0.000239664309035069,0.0183879192935192,-0.0158905365008492,0.00260567775927313,0.0234974758578216,-0.0182397426748877,0.00804904617773389,0.0607536969985454,-0.0403425658848887,3.70769230769231,4.65,2.75,5.32692307692308,6.2,4.6
1,0,0.8,1,1,1,20,0,0,0,503.095,509,495.75,503.585,508.3,499,0.00103492589129986,0.010236074350222,-0.0131619545975313,0.0013428052830398,0.00864593339531354,-0.0122095663136378,429.209615384615,437.05,421.8,337.786538461538,344.15,329.05,99.6480769230769,106.05,94.95,0.000642987818960045,0.0204218810443227,-0.024896708784262,0.00264426849553578,0.0186707290923467,-0.015324700512066,0.00382853702404633,0.0577830710086795,-0.0348916239877025,4.17307692307692,5.4,3.15,6.02692307692308,7,4.8
1,0,0.9,1,1,1,20,0,0,0.85,503.115,507.1,498.7,502.825,507.95,499.55,0.00119484321109366,0.0144679678632614,-0.0125958541324472,0.000840473083283984,0.0129918391972096,-0.0128845885092714,501.228846153846,506.45,492.65,501.886538461538,511.4,497.35,1.78269230769231,2.45,1.3,0.00124420431344606,0.0166246730849079,-0.0163035631371887,0.000449740095551615,0.0209238252637154,-0.0229555705459325,0.0158301868742373,0.123,-0.0683333333333333,0.0980769230769231,0.25,0.05,0.0826923076923077,0.2,0
1,0,1,1,1,1,20,0,0,0,502.705,510.1,498.4,502.755,506.95,498.5,-0.000738819893369348,0.0146465756412755,-0.0186088578091858,-3.75809992644562e-05,0.0163731763083853,-0.0123918820186697,408.042307692308,416.55,397.75,414.251923076923,420.55,407.7,121.559615384615,125.5,116.65,0.00174511916625613,0.0196128955475523,-0.0209364911678281,0.00191044726418871,0.0219000316202522,-0.0273349652521687,0.00386617923772568,0.0325254181093524,-0.0367200738086266,4.83653846153846,6.1,3.4,4.76346153846154,5.6,3.95
